id;unidade_consumidora;status;mes;valor_cobrado;valor_economia;valor_fatura_concessionaria;porcentagem_economia
23672;935810613;PAGO;2023-10-01;756.17;84.02;0;10
22993;3914232;PAGO;2023-10-01;1578.88;175.42;0;10
22909;71846484;PAGO;2023-10-01;3770.25;499.57;8543.1;3.9
22778;45958698;PAGO;2023-10-01;1842.3;204.7;1889.99;5.2
23030;55494290;PAGO;2023-10-01;519.37;88.62;308.53;9.67
23086;46822455;PAGO;2023-10-01;789.68;87.75;0;10
23079;29868530;PAGO;2023-10-01;2395.48;236.91;1348.98;5.95
23613;42607312;PAGO;2023-10-01;1297.96;128.38;0;9
23481;40534580;PAGO;2023-10-01;2726.33;269.62;4622.28;3.54
23566;41783346;PAGO;2023-10-01;4479.18;442.99;2503.14;5.97
23642;12723576;PAGO;2023-10-01;857.99;151.41;555.49;9.68
23704;947640818;PAGO;2023-10-01;2038.12;226.46;0;10
23811;102025142;PAGO;2023-10-01;664.96;73.88;0;10
23826;43336797;PAGO;2023-10-01;321.72;35.75;0;10
23016;12876828;PAGO;2023-10-01;460.76;68.86;1201.49;3.98
22882;18166607;PAGO;2023-10-01;384.96;42.76;1164.92;2.68
22777;729485;PAGO;2023-10-01;2764.01;307.11;1660.45;6.49
22900;98602853;PAGO;2023-10-01;3244.69;429.92;5164.07;4.86
23064;369608;PAGO;2023-10-01;974.75;96.4;0;9
23229;4000312624;VENCIDO;2023-10-01;504.42;89.01;0;15
23305;24443485;PAGO;2023-10-01;974.51;108.27;201.03;8.43
23584;41954507;PAGO;2023-10-01;1240.56;122.68;0;9
23497;30367049;PAGO;2023-10-01;492.75;54.75;189.9;7.42
23574;1869108;PAGO;2023-10-01;832.58;92.49;1490.12;3.83
23608;3249980;PAGO;2023-10-01;742.96;82.55;299.08;7.34
23505;5188164;PAGO;2023-10-01;423.46;47.05;0;10
23362;42926655;PAGO;2023-10-01;2827.36;279.63;537.25;7.67
23669;920268744;PAGO;2023-10-01;2503.83;278.2;0;10
23772;935149749;PAGO;2023-10-01;2832.07;314.66;0;10
23738;923410707;PAGO;2023-10-01;4535.13;503.9;0;10
23827;26743923;PAGO;2023-10-01;562.04;62.45;0;10
23971;92330504;VENCIDO;2023-10-01;64826.35;;;
23268;220434;PAGO;2023-10-01;1141.23;178.11;0;13.5
22875;23073153;PAGO;2023-10-01;1687.62;166.91;2649.15;3.71
22802;26538696;PAGO;2023-10-01;1118.59;124.28;627.37;6.65
23020;69019401;PAGO;2023-10-01;436.53;65.22;0;13
23254;4003308479;PAGO;2023-10-01;2390.88;421.91;0;15
23230;4001820117;PAGO;2023-10-01;696.44;122.9;0;15
23206;9314504;PAGO;2023-10-01;841.14;148.43;0;15
22930;30930;PAGO;2023-10-01;8190.67;1278.31;2195.04;10.96
23386;90218060;PAGO;2023-10-01;247.95;37.07;0;13.01
23448;8181683;PAGO;2023-10-01;1806.08;281.87;571.42;10.6
23649;926458158;VENCIDO;2023-10-01;953.11;105.9;0;10
24514;27965652;PAGO;2023-10-01;4087.56;41.29;9512.52;0.3
23614;46667697;PAGO;2023-10-01;724.81;80.55;895.18;4.74
23539;102664625;PAGO;2023-10-01;14447.11;1428.83;0;9
23512;46600258;VENCIDO;2023-10-01;2040.28;226.7;0;10
23439;4001777849;PAGO;2023-10-01;878.03;91.62;0;9.45
22851;91014948;PAGO;2023-10-01;1220.39;120.71;518.82;6.49
22988;15954;PAGO;2023-10-01;178.83;19.83;114.49;6.33
22992;52638291;PAGO;2023-10-01;2346.53;232.06;0;9
22939;20431270;PAGO;2023-10-01;196.89;21.87;147.06;5.98
23316;26045320;PAGO;2023-10-01;2590.78;287.86;387.27;8.81
22986;42113026;PAGO;2023-10-01;1751.57;173.22;558.21;6.98
23459;93343892;PAGO;2023-10-01;1268.02;125.4;749.54;5.85
23377;84826240;PAGO;2023-10-01;504.48;56.05;3902.58;1.26
23763;927691252;VENCIDO;2023-10-01;1267.1;140.78;0;10
23876;12270011;PAGO;2023-10-01;1020.78;97.42;400.71;6.41
23779;925656091;PAGO;2023-10-01;3863.19;429.25;0;10
23027;22084305;PAGO;2023-10-01;1834.35;268.85;564.91;10.08
23289;49394179;PAGO;2023-10-01;2697.4;266.78;4614.69;3.52
23803;35430176;PAGO;2023-10-01;538.49;59.83;112.97;8.41
23388;80597017;PAGO;2023-10-01;564.49;84.35;0;13
23369;32026630;PAGO;2023-10-01;610.38;67.81;185.13;7.85
23562;45244687;VENCIDO;2023-10-01;14807.74;14.82;0;0.1
23782;925776907;PAGO;2023-10-01;458.92;50.97;0;10
23673;924787343;PAGO;2023-10-01;2375.03;263.88;0;10
23714;935049477;PAGO;2023-10-01;1422.53;158.06;0;10
22872;44878607;PAGO;2023-10-01;2239.59;221.5;10525.01;1.71
22921;73580821;PAGO;2023-10-01;345.04;51.55;937.22;3.86
23067;28596;PAGO;2023-10-01;882.73;137.76;311.12;10.35
23462;73508713;PAGO;2023-10-01;739.98;82.22;354.44;6.99
23563;22634054;PAGO;2023-10-01;3462.54;342.44;6607.4;3.29
23535;97310590;PAGO;2023-10-01;298.48;33.17;0;10
22975;4637704;PAGO;2023-10-01;299.16;33.25;766.74;3.03
23359;50244784;VENCIDO;2023-10-01;796.87;88.54;0;10
23380;30355036;PAGO;2023-10-01;159.47;17.71;120.52;5.95
22958;23265079;PAGO;2023-10-01;1663.16;164.48;1046.06;5.72
23587;27503772;PAGO;2023-10-01;1032.22;102.1;2649.36;2.7
23493;18160323;PAGO;2023-10-01;2135.25;211.17;810.06;6.69
23568;18856018;PAGO;2023-10-01;2250.35;222.55;4051.77;3.41
23392;25630598;PAGO;2023-10-01;955.64;126.62;425.09;8.4
23502;28720033;PAGO;2023-10-01;2589.67;287.75;0;10
23420;4003144645;PAGO;2023-10-01;3404.78;355.33;0;9.45
23367;30690435;PAGO;2023-10-01;560.72;62.3;141.81;8.15
23686;947812870;PAGO;2023-10-01;278.69;30.96;0;10
23753;925645094;PAGO;2023-10-01;589.58;65.52;0;10
23139;25017390;PAGO;2023-10-01;8601.33;1517.87;2327.48;12.19
23819;4000043647;PAGO;2023-10-01;5966.56;1052.93;2305.06;11.29
22856;100340920;PAGO;2023-10-01;2867.46;283.6;527.73;7.71
22795;27894224;PAGO;2023-10-01;921.15;102.35;748.09;5.78
22774;40829938;PAGO;2023-10-01;418.68;0.49;177.83;0.08
22950;4387066;PAGO;2023-10-01;1996.24;197.42;1445.63;5.42
23257;36056766;PAGO;2023-10-01;552.71;61.41;0;10
23487;53841279;PAGO;2023-10-01;650.41;0;964.46;0
23458;64788024;PAGO;2023-10-01;878.42;97.61;781.3;5.55
23423;4003520488;PAGO;2023-10-01;5567.76;581.07;0;9.45
23651;935155480;VENCIDO;2023-10-01;12161.18;1351.24;0;10
23701;935134113;PAGO;2023-10-01;1614.52;179.39;0;10
23620;28996802;PAGO;2023-10-01;1777.35;175.78;1578.75;4.98
22961;1047175;PAGO;2023-10-01;1596.99;157.94;1743.63;4.51
22936;46059492;PAGO;2023-10-01;1119.35;110.69;540.84;6.25
22798;43293222;PAGO;2023-10-01;3414.58;379.4;727.63;8.39
23003;26930952;PAGO;2023-10-01;9981.12;987.14;4316.25;6.46
23025;6170390;PAGO;2023-10-01;1216.73;180.11;440.46;9.8
23327;42404900;PAGO;2023-10-01;1250.03;138.88;853.88;6.19
22924;1834100;PAGO;2023-10-01;1267.8;125.37;431.31;6.87
23475;29612136;PAGO;2023-10-01;2046.04;202.36;813.72;6.61
23422;4003520485;PAGO;2023-10-01;5224.93;545.28;0;9.45
23364;10310229;PAGO;2023-10-01;1897.36;187.65;652.24;6.86
23635;42160423;PAGO;2023-10-01;2002.66;198.06;2540.76;4.18
23711;947081807;PAGO;2023-10-01;476.26;52.9;0;10
23771;947785621;PAGO;2023-10-01;2191.08;243.46;0;10
23395;19825480;PAGO;2023-10-01;1868.94;247.63;4586.84;3.69
25494;68160038;PAGO;2023-10-01;1212.86;134.76;458.41;7.46
22824;29662541;PAGO;2023-10-01;691.83;76.87;287.97;7.27
22797;2139570;PAGO;2023-10-01;3092.86;343.65;1697.99;6.69
23250;4003075709;PAGO;2023-10-01;2554.18;398.62;0;13.5
23306;42846252;PAGO;2023-10-01;627.5;69.71;307.91;6.94
23626;23017350;PAGO;2023-10-01;2087.15;206.41;498.11;7.39
23567;23126745;PAGO;2023-10-01;1905.92;188.5;1210.47;5.7
23691;923408701;PAGO;2023-10-01;659.58;73.26;0;10
23817;43202820;PAGO;2023-10-01;471.13;52.32;0;10
22976;7259824;PAGO;2023-10-01;1726.25;191.82;5270.51;2.67
23796;93076;VENCIDO;2023-10-01;1621.21;241.28;0;12.95
23662;935138544;VENCIDO;2023-10-01;1791.64;199.07;0;10
23690;948019681;PAGO;2023-10-01;300.99;33.45;0;10
23752;926950444;PAGO;2023-10-01;945.06;105;0;10
22781;32385079;PAGO;2023-10-01;1321.51;146.84;803.29;6.46
22801;22900560;PAGO;2023-10-01;3619.71;402.18;3758.37;5.17
22934;45834174;PAGO;2023-10-01;1526.37;150.95;996.09;5.65
23014;86722620;PAGO;2023-10-01;1578.43;156.1;635.41;6.59
23266;243221;PAGO;2023-10-01;495.96;87.52;0;15
23244;4002616103;PAGO;2023-10-01;3493;616.41;0;15
23198;41709705;PAGO;2023-10-01;1740.26;181.61;0;9.45
23335;77814479;PAGO;2023-10-01;1497.52;148.1;2627.58;3.47
23600;47221986;PAGO;2023-10-01;3289.04;325.28;1063.25;6.95
23575;52044880;PAGO;2023-10-01;813.38;90.36;0;10
23509;55769869;PAGO;2023-10-01;265.64;29.5;0;10
23371;10335949;PAGO;2023-10-01;484.42;53.82;169.43;7.61
23370;26831946;PAGO;2023-10-01;2709.2;267.95;1211.38;6.4
23683;924491680;PAGO;2023-10-01;1679.54;186.62;0;10
23619;19706885;PAGO;2023-10-01;2535.05;250.7;896.05;6.81
23203;4002178520;VENCIDO;2023-10-01;947.2;98.85;0;9.45
23353;45995240;PAGO;2023-10-01;20300.45;184.36;37638.67;0.32
23468;70620040;PAGO;2023-10-01;1897.09;187.62;5251.15;2.56
23737;926679092;PAGO;2023-10-01;776.61;86.28;0;10
23833;51153820;PAGO;2023-10-01;1031.65;102.02;0;9
22953;41200855;PAGO;2023-10-01;1596.99;157.94;1191;5.36
23315;42334910;PAGO;2023-10-01;526.3;58.48;180.1;7.65
23338;1797620;PAGO;2023-10-01;2537.18;250.92;1098.16;6.46
23573;42628247;PAGO;2023-10-01;3418.6;338.1;0;9
23501;26891329;PAGO;2023-10-01;2992.11;295.92;828.59;7.19
23498;54085362;PAGO;2023-10-01;1157.16;114.43;277.42;7.39
23390;88373851;PAGO;2023-10-01;436.51;65.22;0;13
23529;61752843;PAGO;2023-10-01;526.61;58.5;316.44;6.49
23727;936216612;PAGO;2023-10-01;2991.23;332.35;0;10
23812;94126283;PAGO;2023-10-01;847.3;94.14;0;10
22949;45528294;PAGO;2023-10-01;1463.54;144.75;1366.67;4.87
22948;4750071;PAGO;2023-10-01;2062.95;204.03;1747.65;5.08
22935;50432661;PAGO;2023-10-01;751.23;83.47;396.44;6.78
22815;32263330;PAGO;2023-10-01;337.43;14.55;221.25;2.54
23035;1746570;PAGO;2023-10-01;3501.68;346.32;2158.66;5.77
23579;4885090;PAGO;2023-10-01;532.82;59.19;525.52;5.3
23643;7952627;PAGO;2023-10-01;683.57;120.62;139.45;12.78
23473;15467074;PAGO;2023-10-01;1957.72;217.53;1501.66;5.92
23572;48712789;PAGO;2023-10-01;738.12;82.01;2141.58;2.77
23839;38989;PAGO;2023-10-01;9306.25;1452.42;2542.82;10.92
24016;404195;VENCIDO;2023-10-01;2893.06;510.54;230.59;14.05
22933;42157627;PAGO;2023-10-01;2195.86;217.16;1045.98;6.28
23023;50322114;PAGO;2023-10-01;769.41;87.27;334.11;7.33
23277;129283;PAGO;2023-10-01;2256.36;0;342.41;0
23107;96600217;PAGO;2023-10-01;985.73;97.49;1200.34;4.27
23115;108154050;PAGO;2023-10-01;242.32;26.91;176.49;6.04
23094;31118484;PAGO;2023-10-01;2328.65;230.3;0;9
23281;9270;PAGO;2023-10-01;385.58;68.05;116.43;11.94
23329;19073793;PAGO;2023-10-01;2040.28;226.7;812.96;7.36
23791;41874422;PAGO;2023-10-01;2369.16;263.23;1467.93;6.42
23784;923147192;PAGO;2023-10-01;161.03;17.88;0;9.99
23700;935140441;PAGO;2023-10-01;724.58;80.52;0;10
23725;935369511;PAGO;2023-10-01;2532.33;281.36;0;10
23694;935049576;PAGO;2023-10-01;751.83;83.54;0;10
23822;8994269;PAGO;2023-10-01;794.7;78.59;123.07;7.89
23634;145106;PAGO;2023-10-01;5607.14;875.1;1530.06;10.92
23280;326941;PAGO;2023-10-01;978.64;152.73;335.88;10.41
23323;7588380;PAGO;2023-10-01;2171.73;241.29;834.81;7.43
22985;19714080;PAGO;2023-10-01;1726;170.69;908.31;6.09
23558;81899181;PAGO;2023-10-01;652;72.45;0;10
23378;54332486;PAGO;2023-10-01;1269.17;125.52;0;9
22997;19742865;PAGO;2023-10-01;1709.88;169.09;0;9
22990;25901843;PAGO;2023-10-01;2337.64;231.19;0;9
22911;25372114;PAGO;2023-10-01;1072.3;142.07;1399.51;5.44
23056;2421852;PAGO;2023-10-01;3211.19;317.57;0;9
23055;2421844;PAGO;2023-10-01;1399.02;138.36;0;9
23276;31271789;PAGO;2023-10-01;2256.36;250.72;0;10
23271;74802;PAGO;2023-10-01;152.22;25.67;0;14.43
22928;2898152;PAGO;2023-10-01;2759.7;272.93;857.44;7.02
23582;44337827;PAGO;2023-10-01;342.05;38;1246.48;2.34
23785;935116169;PAGO;2023-10-01;258.26;28.69;0;10
23747;947849542;PAGO;2023-10-01;974.79;108.3;0;10
23710;926558585;PAGO;2023-10-01;1221.88;135.78;0;10
23740;936184539;VENCIDO;2023-10-01;552.42;61.38;0;10
22805;4387619;PAGO;2023-10-01;1905.55;211.72;619.98;7.73
23045;20132884;PAGO;2023-10-01;451.45;50.16;530.6;4.86
23210;31625509;PAGO;2023-10-01;6526.64;681.14;0;9.45
23304;29325014;PAGO;2023-10-01;4320.34;480.03;786.97;8.59
23341;23734150;PAGO;2023-10-01;1117.35;110.51;491.25;6.43
23496;44759080;PAGO;2023-10-01;1659.16;164.11;390.5;7.41
23627;268577;PAGO;2023-10-01;726.8;113.43;270.86;10.21
23471;91013682;PAGO;2023-10-01;1662.76;164.46;679.11;6.56
23374;43137956;VENCIDO;2023-10-01;9712;960.52;0;9
23702;938001046;PAGO;2023-10-01;1847.99;205.34;0;10
23887;77462769;PAGO;2023-10-01;497.66;55.3;0;10
22863;76956490;PAGO;2023-10-01;4668.72;461.74;2833.39;5.8
22896;89914929;PAGO;2023-10-01;2293.78;303.92;4749.84;4.14
23199;4000133416;PAGO;2023-10-01;947.2;98.85;0;9.45
23297;8423920;PAGO;2023-10-01;1541.49;171.27;0;10
23531;22749765;PAGO;2023-10-01;1752.12;194.67;1320.72;5.96
23413;9119043;PAGO;2023-10-01;1006.26;105.01;0;9.45
23449;916471;PAGO;2023-10-01;2426.07;378.64;0;13.5
23799;45993;PAGO;2023-10-01;219.53;26.55;0;10.79
23886;77066120;PAGO;2023-10-01;721.25;80.13;1394.62;3.65
22887;34918132;PAGO;2023-10-01;2137.28;211.37;6218.79;2.47
22932;42880566;PAGO;2023-10-01;91.86;10.19;0;9.99
23554;89014685;PAGO;2023-10-01;9015.78;1001.75;3087.28;7.64
23553;89329368;PAGO;2023-10-01;2081.99;231.33;882.67;7.24
23564;6329578;PAGO;2023-10-01;267.8;29.75;176.02;6.28
23588;31004993;PAGO;2023-10-01;541.7;60.18;1219.69;3.3
23419;4003104726;PAGO;2023-10-01;3276.54;341.95;0;9.45
23433;27763099;PAGO;2023-10-01;2034.1;212.28;0;9.45
23373;25991036;PAGO;2023-10-01;1323.7;130.9;690.88;6.1
23665;926372144;VENCIDO;2023-10-01;1453.52;161.48;0;10
23770;923583966;PAGO;2023-10-01;5514.25;612.7;0;10
23778;948740500;PAGO;2023-10-01;1135.18;126.13;0;10
23717;924846412;PAGO;2023-10-01;2911.97;323.53;0;10
23813;17945615;PAGO;2023-10-01;6899.88;682.41;1816.89;7.26
22954;32067590;PAGO;2023-10-01;2994.35;296.14;1625.54;6.02
22967;1579533;PAGO;2023-10-01;342.82;51.23;601.38;5.15
23482;11320929;PAGO;2023-10-01;1514.68;149.8;1910.74;4.19
23301;21769754;PAGO;2023-10-01;1396.86;155.2;0;10
23412;8178593;PAGO;2023-10-01;2909.5;303.64;485.81;8.21
24725;12311559;PAGO;2023-10-01;3005.55;16.31;10244.17;0.12
23070;79987;PAGO;2023-10-01;3128.76;488.31;891.04;10.83
24052;6556124;PAGO;2023-10-01;6416.75;1132.36;0;15
22969;105912832;PAGO;2023-10-01;401.68;60.01;994.24;4.12
23005;7121466;PAGO;2023-10-01;1116.01;110.36;431.72;6.66
23038;107444542;PAGO;2023-10-01;1216.95;120.36;561.57;6.34
23029;56915516;PAGO;2023-10-01;637.94;92.25;471.87;7.67
23599;49574894;PAGO;2023-10-01;1366.18;135.13;555.75;6.57
23734;935132810;PAGO;2023-10-01;3094.65;343.84;0;10
23273;470660;PAGO;2023-10-01;244.45;43.14;0;15
22894;67296890;PAGO;2023-10-01;6745.16;667.1;2357.15;6.83
23042;3138127;PAGO;2023-10-01;895.56;99.49;2211.81;3.1
23272;98655;PAGO;2023-10-01;424.39;74.89;0;15
23457;13367790;PAGO;2023-10-01;1547.29;153.04;627.23;6.58
23479;93817568;PAGO;2023-10-01;5001.48;494.65;1807.7;6.77
23571;55461988;PAGO;2023-10-01;549.81;61.08;1759.44;2.58
23511;31052475;PAGO;2023-10-01;2237.17;248.57;0;10
23789;24527450;PAGO;2023-10-01;5303.68;64.42;0;1.2
22901;39518299;PAGO;2023-10-01;1894.02;250.98;3736.55;4.27
22904;20324910;PAGO;2023-10-01;2628.37;348.26;4870.54;4.44
24722;27618936;PAGO;2023-10-01;4540.52;45.87;0;1
22912;1515411;PAGO;2023-10-01;567.76;84.82;2168.26;3.01
23011;18047772;PAGO;2023-10-01;9115.91;901.57;3058.28;6.89
23061;9676074;PAGO;2023-10-01;1325.07;131.07;822.88;5.75
23088;40461442;PAGO;2023-10-01;6853.58;677.83;0;9
23082;51950720;PAGO;2023-10-01;1769.84;175.04;0;9
23590;32077803;PAGO;2023-10-01;963.09;95.24;0;9
23428;4003144649;PAGO;2023-10-01;3576.19;373.22;0;9.45
23735;927316942;PAGO;2023-10-01;626.73;69.64;0;10
23113;18089607;PAGO;2023-10-01;1593.34;157.6;2814.38;3.45
22962;32480446;PAGO;2023-10-01;3886.8;384.41;7090;3.38
22955;27735029;PAGO;2023-10-01;1463.54;144.75;1346.87;4.9
23069;24880;PAGO;2023-10-01;306.96;54.17;168.83;10.22
23589;50220923;PAGO;2023-10-01;3130.03;309.55;4308.34;4
23625;48874347;PAGO;2023-10-01;4924.4;487.02;0;9
23438;4001777704;PAGO;2023-10-01;792.31;82.69;0;9.45
23760;935169465;PAGO;2023-10-01;543.76;60.41;0;10
23815;85027049;PAGO;2023-10-01;2259.2;223.44;0;9
23783;935050442;PAGO;2023-10-01;956.82;106.32;0;10
22910;69737819;PAGO;2023-10-01;828.99;109.84;389.54;8.27
23051;2232642;PAGO;2023-10-01;821.61;91.29;272.02;7.7
23075;844489;PAGO;2023-10-01;6813;673.81;0;9
23251;9011307;PAGO;2023-10-01;6885.66;1074.63;0;13.5
23556;95700943;PAGO;2023-10-01;701.94;77.99;0;10
22987;193909;PAGO;2023-10-01;2535.83;395.77;685.04;10.94
23775;949168636;VENCIDO;2023-10-01;1513.57;168.18;0;10
23756;9448175;PAGO;2023-10-01;3192.49;354.72;0;10
24054;15871622;PAGO;2023-10-01;6317.25;1114.81;0;15
24045;39019616;PAGO;2023-10-01;10882.3;1920.4;0;15
22878;42645737;PAGO;2023-10-01;698.98;77.65;2067.48;2.73
22877;46068483;PAGO;2023-10-01;698.98;77.65;2018.13;2.78
23021;102840970;PAGO;2023-10-01;1528.63;202.53;0;11.7
23012;37145703;PAGO;2023-10-01;272.39;30.26;0;10
23248;4003008436;PAGO;2023-10-01;2951.21;460.57;0;13.5
23253;4003246137;PAGO;2023-10-01;3001.44;529.67;0;15
23073;76864;PAGO;2023-10-01;500.5;88.32;159.93;11.8
23628;68764;VENCIDO;2023-10-01;326.61;57.64;170.71;10.39
23313;49533799;PAGO;2023-10-01;347.58;38.61;133.22;7.43
23207;9314490;PAGO;2023-10-01;1609.94;284.09;0;15
23591;41170611;PAGO;2023-10-01;1951.18;192.98;0;9
23546;107699915;PAGO;2023-10-01;852.31;94.7;0;10
23722;925130469;PAGO;2023-10-01;208.09;23.12;0;10
23155;10588396;PAGO;2023-10-01;1412.58;249.27;470.99;11.69
23795;365050;PAGO;2023-10-01;966.03;138.66;0;12.55
22852;94590451;PAGO;2023-10-01;828.49;92.06;409.02;6.92
22890;12396249;PAGO;2023-10-01;1888.84;186.8;1589.74;5.1
22966;55355285;PAGO;2023-10-01;2233.2;295.89;4506.17;4.21
23259;82385432;PAGO;2023-10-01;2358.73;233.29;0;9
23233;34762400;PAGO;2023-10-01;528.76;93.3;0;15
23499;46774302;PAGO;2023-10-01;1121.01;110.87;248.14;7.49
23495;11021441;PAGO;2023-10-01;1586.92;156.94;737.51;6.32
23465;99132435;PAGO;2023-10-01;3728.89;368.79;2150.62;5.9
22977;49753519;PAGO;2023-10-01;956.4;94.58;544.74;5.93
22970;58054588;PAGO;2023-10-01;1067.19;105.55;485.78;6.36
23384;106525727;PAGO;2023-10-01;3040.27;402.84;0;11.7
23809;536547;PAGO;2023-10-01;2689.81;266.02;0;9
22946;5511550;PAGO;2023-10-01;2595.11;256.64;800.71;7.03
22913;50877658;PAGO;2023-10-01;591.88;88.45;1617.96;3.85
23252;4003514232;PAGO;2023-10-01;3624.15;565.61;0;13.5
23275;42415898;PAGO;2023-10-01;424.55;47.18;0;10
23732;935218635;PAGO;2023-10-01;3505.87;389.53;0;10
23657;924439598;PAGO;2023-10-01;1257.8;139.76;0;10
23762;948977284;PAGO;2023-10-01;1503.05;167;0;10
24209;935103951;PAGO;2023-10-01;28804.1;3172.92;0;9.92
22885;1026186;PAGO;2023-10-01;1746.73;172.75;2137.9;4.26
23309;55457484;PAGO;2023-10-01;525.76;58.4;246.94;7.03
23346;325880;PAGO;2023-10-01;1262.79;197.08;409.26;10.54
23488;29375542;PAGO;2023-10-01;1000.41;98.94;2420.31;2.81
23396;63517671;PAGO;2023-10-01;1729.18;229.12;5166.98;3.22
23705;935139641;PAGO;2023-10-01;3482.33;386.92;0;10
23746;935021096;PAGO;2023-10-01;3215.41;357.26;0;10
22893;85446092;PAGO;2023-10-01;16667.8;1648.46;5512.05;6.92
22891;17559898;PAGO;2023-10-01;2051.2;202.87;1636.7;5.21
23830;9057870;PAGO;2023-10-01;697.23;123.02;277.42;11.21
24049;4446437;PAGO;2023-10-01;5225.9;922.2;0;15
22865;85720100;PAGO;2023-10-01;501.06;55.67;401.07;5.81
23076;48495915;PAGO;2023-10-01;2594.99;256.64;0;9
23077;27768539;PAGO;2023-10-01;723.69;80.41;0;10
23285;46375734;PAGO;2023-10-01;1414.05;139.84;2662.83;3.32
23274;1236920;PAGO;2023-10-01;268.37;29.82;0;10
23348;770035;PAGO;2023-10-01;197.43;21.94;126.22;6.35
23632;395900;PAGO;2023-10-01;775.01;120.97;285.66;10.24
23351;47721369;PAGO;2023-10-01;25948.43;104.21;18089.9;0.24
22847;84100974;PAGO;2023-10-01;1343.75;132.9;841.43;5.73
22808;614530;PAGO;2023-10-01;189.18;21.02;149.33;5.85
22968;95129820;PAGO;2023-10-01;4541.77;601.78;0;11.7
23047;47015782;PAGO;2023-10-01;557.66;61.96;905.79;4.06
23008;32369405;PAGO;2023-10-01;931.95;92.17;498.61;6.05
23087;4653998;PAGO;2023-10-01;4423.2;437.45;0;9
23078;6286470;PAGO;2023-10-01;4864.69;481.12;0;9
23247;4003006112;PAGO;2023-10-01;2415.86;377.05;0;13.5
23537;29321441;PAGO;2023-10-01;602.63;66.96;0;10
23372;12030193;PAGO;2023-10-01;2637.57;260.85;2689.12;4.67
23532;28183925;PAGO;2023-10-01;643.99;71.55;462.03;6.08
24048;41962109;PAGO;2023-10-01;5027.52;887.2;0;15
23270;301760;PAGO;2023-10-01;1087.38;169.7;0;13.5
23239;35516020;PAGO;2023-10-01;16503.01;2575.6;0;13.5
23144;15101231;PAGO;2023-10-01;6561.09;1157.83;1782.51;12.19
23292;18185407;PAGO;2023-10-01;2839.9;315.55;0;10
23411;8845255;PAGO;2023-10-01;1042.04;0;120.61;0
23414;4002103086;PAGO;2023-10-01;261.65;46.16;0;15
23441;4001777996;PAGO;2023-10-01;792.31;82.69;0;9.45
22846;55885497;PAGO;2023-10-01;1320.61;130.61;1778.73;4.04
22903;887765;PAGO;2023-10-01;2929.01;388.1;4386.93;5.04
23200;9182896;PAGO;2023-10-01;2073.03;216.34;0;9.45
23279;408719;PAGO;2023-10-01;303.93;53.64;148.62;10.6
23105;25766199;PAGO;2023-10-01;3925.55;388.24;0;9
23142;40762114;PAGO;2023-10-01;1730.72;305.41;1341.18;9.04
23593;4100913;PAGO;2023-10-01;3535.1;349.62;0;9
23641;36377015;PAGO;2023-10-01;2058.07;363.17;2112.09;8.01
23424;4003552746;PAGO;2023-10-01;963.73;100.58;0;9.45
23393;106525697;PAGO;2023-10-01;964.33;127.78;3462;2.81
22899;83730869;PAGO;2023-10-01;5571.85;738.28;12421.55;3.94
23801;2312;PAGO;2023-10-01;5951.82;928.89;0;13.5
22789;41280530;PAGO;2023-10-01;921.16;102.34;913.81;5.28
23057;48061540;PAGO;2023-10-01;1821.08;180.11;0;9
23286;46324510;PAGO;2023-10-01;1143.06;113.04;1535.92;4.05
23137;44386222;PAGO;2023-10-01;1303.02;128.86;586.21;6.39
23307;47445329;PAGO;2023-10-01;510.35;56.7;215.89;7.24
23467;49298186;PAGO;2023-10-01;3677.83;363.73;1377.79;6.71
23452;84595671;PAGO;2023-10-01;1293.26;127.91;1194.78;4.89
23506;4859170;PAGO;2023-10-01;1151.03;127.89;0;10
23366;52059518;PAGO;2023-10-01;4102.67;405.76;1548.32;6.7
23682;923995814;PAGO;2023-10-01;497.92;55.33;0;10
23834;32786956;PAGO;2023-10-01;3394.3;354.23;0;9.45
22945;6349633;PAGO;2023-10-01;646.74;71.85;250.82;7.41
23154;8396760;PAGO;2023-10-01;2029.2;358.09;0;15
23326;42420549;PAGO;2023-10-01;171.16;0.59;89.25;0.23
23585;44876248;PAGO;2023-10-01;1601.45;158.37;4847.94;2.4
23477;77186036;PAGO;2023-10-01;917.44;90.74;415.1;6.38
23549;81859392;PAGO;2023-10-01;1013.83;100.26;621.97;5.78
23363;27970303;PAGO;2023-10-01;4324.92;427.74;651.6;7.91
23416;4003181009;PAGO;2023-10-01;2205.53;230.16;0;9.45
23790;20319119;PAGO;2023-10-01;5831.56;45.84;0;0.78
23668;921416102;PAGO;2023-10-01;4544.44;504.92;0;10
23695;926483867;PAGO;2023-10-01;682.48;75.82;0;10
23828;9121811;PAGO;2023-10-01;1644.88;182.76;587.2;7.57
23874;27488285;PAGO;2023-10-01;4655.81;616.9;585.24;10.53
22810;51102649;PAGO;2023-10-01;4540.86;504.54;4894.89;5.08
23062;19839818;PAGO;2023-10-01;1644.79;162.68;562.94;6.86
23060;20603593;PAGO;2023-10-01;1248.89;123.51;653.23;6.1
23097;7979290;PAGO;2023-10-01;1330.58;131.59;1442.3;4.53
23267;320900;PAGO;2023-10-01;413.8;73.03;0;15
23617;4850076;PAGO;2023-10-01;276.12;30.68;0;10
23644;35271574;PAGO;2023-10-01;683.57;120.62;1202.9;6.01
